total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,product_id
4,0,4,p401570
12,0,12,p401570
5,0,5,p401570
12,1,11,p401570
4,1,3,p401570
12,6,6,p401570
3,0,3,p401570
2,1,1,p401570
67,0,67,p401570
6,0,6,p401570
7,1,6,p401570
4,0,4,p401570
1,0,1,p401570
1,0,1,p401570
10,0,10,p401570
5,0,5,p401570
8,0,8,p401570
2,0,2,p401570
4,1,3,p401570
2,0,2,p401570
2,0,2,p401570
7,2,5,p401570
9,0,9,p401570
11,2,9,p401570
5,0,5,p401570
7,0,7,p401570
1,0,1,p401570
19,0,19,p401570
5,4,1,p401570
17,0,17,p401570
10,1,9,p401570
8,0,8,p401570
10,0,10,p401570
30,8,22,p401570
5,4,1,p401570
11,0,11,p401570
18,0,18,p401570
9,1,8,p401570
11,4,7,p401570
7,1,6,p401570
39,0,39,p401570
5,0,5,p401570
9,0,9,p401570
11,0,11,p401570
8,1,7,p401570
12,3,9,p401570
18,0,18,p401570
11,2,9,p401570
2,0,2,p456413
3,1,2,p456413
1,0,1,p456413
2,0,2,p456413
1,0,1,p456413
2,0,2,p456413
3,0,3,p456413
4,0,4,p456413
3,0,3,p456413
8,1,7,p456413
2,0,2,p456413
1,1,0,p456413
2,1,1,p456413
1,0,1,p456413
1,0,1,p456413
2,1,1,p456413
3,0,3,p456413
6,1,5,p456413
3,0,3,p456413
3,3,0,p456413
2,0,2,p456413
1,0,1,p456413
1,0,1,p456413
2,0,2,p456413
1,0,1,p456413
4,3,1,p456413
14,7,7,p456413
1,0,1,p456413
4,1,3,p456413
1,0,1,p456413
7,3,4,p456413
5,0,5,p456413
9,1,8,p456413
2,0,2,p456413
2,0,2,p456413
3,0,3,p456413
5,0,5,p456413
7,0,7,p456413
11,0,11,p456413
3,0,3,p456413
1,0,1,p456413
3,0,3,p456413
4,0,4,p456413
8,2,6,p456413
5,0,5,p456413
1,0,1,p456413
1,0,1,p456413
5,1,4,p456413
4,2,2,p456413
1,0,1,p456413
1,0,1,p456413
1,0,1,p456413
4,4,0,p456413
1,1,0,p456413
4,0,4,p456413
1,0,1,p456413
2,0,2,p456413
6,2,4,p456413
1,0,1,p456413
5,5,0,p456413
11,5,6,p456413
5,0,5,p456413
2,0,2,p456413
1,0,1,p456413
1,0,1,p456413
24,20,4,p456413
1,0,1,p456413
8,0,8,p456413
10,7,3,p456413
12,0,12,p456413
3,3,0,p456413
3,0,3,p456413
2,0,2,p399622
3,0,3,p399622
4,1,3,p399622
20,3,17,p399622
7,2,5,p399622
4,1,3,p399622
7,2,5,p399622
45,16,29,p399622
32,1,31,p399622
29,1,28,p399622
44,19,25,p399622
11,0,11,p399622
19,2,17,p399622
25,0,25,p399622
45,1,44,p399622
45,8,37,p399622
9,1,8,p399622
19,1,18,p399622
7,2,5,p399622
7,0,7,p399622
6,1,5,p399622
5,1,4,p399622
6,0,6,p399622
10,9,1,p399622
2,0,2,p399622
12,0,12,p399622
3,1,2,p399622
37,5,32,p399622
3,0,3,p399622
5,2,3,p399622
2,0,2,p399622
59,7,52,p399622
21,1,20,p399622
1,0,1,p399622
3,0,3,p399622
22,1,21,p399622
13,6,7,p399622
1,0,1,p399622
5,1,4,p399622
2,2,0,p399622
16,0,16,p399622
6,2,4,p399622
3,1,2,p399622
2,1,1,p399622
40,1,39,p399622
47,0,47,p399622
78,5,73,p399622
9,2,7,p399622
16,2,14,p399622
8,2,6,p399622
1,1,0,p399622
18,2,16,p399622
2,1,1,p399622
8,2,6,p399622
3,1,2,p399622
5,1,4,p399622
1,1,0,p399622
3,1,2,p399622
5,1,4,p399622
39,15,24,p399622
5,2,3,p399622
12,2,10,p399622
16,3,13,p399622
13,1,12,p399622
37,13,24,p399622
18,3,15,p399622
20,2,18,p399622
97,4,93,p399622
5,2,3,p399622
3,1,2,p399622
65,2,63,p399622
1,0,1,p440490
2,1,1,p440490
4,2,2,p440490
1,0,1,p440490
1,0,1,p440490
2,2,0,p440490
7,1,6,p440490
5,0,5,p440490
4,1,3,p440490
5,1,4,p440490
5,1,4,p440490
5,4,1,p440490
6,0,6,p440490
4,0,4,p440490
10,0,10,p440490
2,0,2,p440490
7,5,2,p440490
1,0,1,p440490
3,0,3,p440490
2,1,1,p440490
5,1,4,p440490
7,0,7,p440490
3,0,3,p440490
11,2,9,p440490
5,0,5,p440490
9,7,2,p440490
3,0,3,p440490
17,2,15,p440490
4,0,4,p440490
7,1,6,p440490
5,0,5,p440490
7,0,7,p440490
5,1,4,p440490
3,0,3,p440490
5,1,4,p440490
9,0,9,p440490
7,1,6,p440490
1,0,1,p440490
6,0,6,p440490
2,1,1,p440490
2,0,2,p440490
4,0,4,p440490
9,0,9,p440490
8,5,3,p440490
4,1,3,p440490
7,0,7,p440490
22,3,19,p440490
14,0,14,p440490
8,0,8,p440490
8,1,7,p440490
5,1,4,p440490
7,0,7,p440490
6,0,6,p440490
1,0,1,p440490
6,2,4,p440490
16,5,11,p440490
16,7,9,p440490
31,18,13,p440490
66,4,62,p440490
13,5,8,p440490
15,1,14,p440490
18,16,2,p440490
22,2,20,p440490
7,1,6,p440490
17,3,14,p440490
54,24,30,p440490
43,13,30,p440490
104,22,82,p440490
40,3,37,p440490
68,27,41,p440490
9,0,9,p378219
13,2,11,p378219
5,1,4,p378219
2,1,1,p378219
118,99,19,p378219
16,9,7,p378219
43,1,42,p378219
9,0,9,p378219
11,5,6,p378219
21,1,20,p378219
10,3,7,p378219
5,0,5,p378219
4,1,3,p378219
23,1,22,p378219
4,0,4,p378219
2,0,2,p378219
1,1,0,p378219
1,1,0,p378219
4,3,1,p378219
5,2,3,p378219
10,0,10,p378219
5,0,5,p378219
14,11,3,p378219
15,0,15,p378219
9,0,9,p378219
4,0,4,p378219
4,3,1,p378219
6,1,5,p378219
11,0,11,p378219
5,1,4,p378219
6,2,4,p378219
2,1,1,p378219
6,1,5,p378219
10,5,5,p378219
10,3,7,p378219
10,5,5,p378219
1,0,1,p378219
2,1,1,p378219
6,1,5,p378219
16,0,16,p378219
34,11,23,p378219
6,0,6,p378219
20,0,20,p378219
10,0,10,p378219
2,1,1,p378219
3,1,2,p378219
2,2,0,p378219
6,0,6,p378219
2,0,2,p378219
2,0,2,p378219
1,1,0,p378219
16,9,7,p378219
22,3,19,p378219
7,0,7,p378219
33,1,32,p378219
14,13,1,p378219
14,12,2,p378219
34,20,14,p378219
12,3,9,p378219
1,1,0,p378219
37,10,27,p378219
19,2,17,p378219
27,2,25,p378219
3,1,2,p378219
3,2,1,p378219
5,1,4,p378219
15,8,7,p378219
3,2,1,p378219
5,1,4,p378219
15,1,14,p378219
6,3,3,p378219
21,18,3,p378219
52,1,51,p378219
50,24,26,p378219
1,0,1,p502749
15,15,0,p502749
3,2,1,p502749
4,0,4,p502749
3,1,2,p502749
3,1,2,p502749
3,2,1,p502749
2,0,2,p502749
2,1,1,p502749
1,0,1,p502749
3,2,1,p502749
6,1,5,p502749
2,2,0,p502749
1,1,0,p502749
1,1,0,p502749
1,0,1,p502749
1,0,1,p502749
1,0,1,p502749
1,0,1,p502749
1,0,1,p502749
4,0,4,p502749
1,0,1,p502749
1,0,1,p502749
2,1,1,p502749
3,1,2,p502749
3,0,3,p502749
4,4,0,p502749
1,1,0,p502749
1,1,0,p502749
1,1,0,p502749
6,3,3,p502749
2,2,0,p502749
3,3,0,p502749
3,3,0,p502749
2,2,0,p502749
1,1,0,p502749
1,1,0,p502749
2,1,1,p502749
1,1,0,p502749
4,1,3,p502749
3,2,1,p502749
1,0,1,p502749
1,0,1,p502749
5,1,4,p502749
1,0,1,p502749
2,0,2,p502749
1,0,1,p502749
1,0,1,p502749
10,4,6,p479703
2,0,2,p479703
5,5,0,p479703
2,1,1,p479703
7,0,7,p479703
2,0,2,p479703
1,1,0,p479703
1,0,1,p479703
2,0,2,p479703
2,1,1,p479703
1,0,1,p479703
1,0,1,p479703
2,0,2,p479703
1,0,1,p479703
1,0,1,p479703
1,0,1,p479703
1,0,1,p479703
2,1,1,p479703
1,0,1,p479703
3,1,2,p479703
1,0,1,p479703
1,0,1,p479703
1,1,0,p479703
1,1,0,p479703
1,1,0,p479703
1,1,0,p479703
1,1,0,p479703
1,1,0,p479703
1,1,0,p479703
1,1,0,p479703
1,0,1,p461161
2,0,2,p461161
3,0,3,p461161
3,0,3,p461161
3,2,1,p461161
2,1,1,p461161
4,0,4,p461161
1,0,1,p461161
7,1,6,p461161
2,0,2,p461161
5,1,4,p461161
2,0,2,p461161
2,0,2,p461161
3,1,2,p461161
2,0,2,p461161
6,1,5,p461161
5,1,4,p461161
2,0,2,p461161
11,0,11,p461161
3,1,2,p461161
4,2,2,p461161
7,1,6,p461161
4,2,2,p461161
11,2,9,p461161
5,0,5,p461161
15,7,8,p461161
3,0,3,p461161
3,0,3,p461161
4,0,4,p461161
8,0,8,p461161
4,2,2,p461161
4,1,3,p461161
5,2,3,p461161
2,0,2,p461161
1,0,1,p461161
4,0,4,p461161
3,0,3,p461161
1,0,1,p461161
13,10,3,p461161
8,1,7,p461161
8,0,8,p461161
11,9,2,p461161
5,0,5,p461161
4,2,2,p461161
3,0,3,p461161
2,1,1,p461161
2,1,1,p461161
1,0,1,p461161
7,2,5,p461161
7,1,6,p461161
4,0,4,p461161
10,1,9,p461161
6,0,6,p461161
43,4,39,p461161
4,0,4,p461161
8,1,7,p461161
12,7,5,p461161
8,2,6,p461161
5,0,5,p461161
8,0,8,p461161
7,1,6,p461161
7,0,7,p461161
3,0,3,p461161
2,0,2,p461161
2,0,2,p461161
3,1,2,p461161
2,0,2,p461161
1,0,1,p461161
3,0,3,p461161
1,0,1,p461161
6,0,6,p461161
5,0,5,p461161
2,1,1,p461161
2,1,1,p461161
10,3,7,p461161
3,1,2,p442546
1,0,1,p442546
7,0,7,p442546
5,0,5,p442546
10,1,9,p442546
10,0,10,p442546
7,1,6,p442546
5,0,5,p442546
6,0,6,p442546
9,3,6,p442546
4,0,4,p442546
4,1,3,p442546
2,0,2,p442546
2,1,1,p442546
2,1,1,p442546
1,0,1,p442546
1,0,1,p442546
1,1,0,p442546
2,1,1,p442546
2,1,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
3,0,3,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
2,1,1,p442546
1,0,1,p442546
2,0,2,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
2,0,2,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
1,0,1,p442546
4,0,4,p442546
12,5,7,p442546
3,0,3,p442546
2,0,2,p442546
3,0,3,p442546
62,2,60,p442546
2,0,2,p442546
6,0,6,p442546
4,1,3,p442546
6,0,6,p442546
10,0,10,p442546
12,1,11,p442546
8,0,8,p442546
7,4,3,p481086
2,0,2,p481086
1,1,0,p481086
1,1,0,p481086
1,0,1,p481086
1,0,1,p481086
1,0,1,p481086
1,1,0,p481086
1,1,0,p481086
4,0,4,p481086
1,0,1,p469478
6,4,2,p469478
2,1,1,p469478
5,1,4,p469478
3,0,3,p469478
2,2,0,p469478
10,2,8,p469478
18,5,13,p469478
9,2,7,p469478
1,1,0,p469478
3,3,0,p469478
15,2,13,p469478
5,0,5,p469478
4,2,2,p469478
3,0,3,p469478
8,2,6,p469478
7,3,4,p469478
1,0,1,p469478
4,0,4,p469478
4,0,4,p469478
7,2,5,p469478
1,0,1,p469478
5,0,5,p469478
1,1,0,p469478
15,1,14,p469478
1,0,1,p469478
6,2,4,p469478
5,0,5,p469478
4,0,4,p469478
2,0,2,p469478
2,0,2,p469478
16,1,15,p469478
4,1,3,p469478
7,1,6,p469478
8,1,7,p469478
5,0,5,p469478
6,0,6,p469478
2,0,2,p469478
11,1,10,p469478
22,2,20,p469478
6,0,6,p469478
3,0,3,p469478
8,6,2,p469478
2,0,2,p469478
4,0,4,p469478
7,0,7,p469478
4,0,4,p469478
35,4,31,p469478
15,0,15,p469478
14,0,14,p469478
15,0,15,p469478
20,3,17,p469478
1,0,1,p469478
3,0,3,p469478
23,4,19,p469478
29,7,22,p469478
25,3,22,p469478
13,2,11,p469478
9,0,9,p469478
19,2,17,p469478
9,0,9,p469478
15,3,12,p469478
12,0,12,p469478
30,16,14,p469478
13,3,10,p469478
32,1,31,p469478
10,2,8,p469478
59,6,53,p469478
21,1,20,p469478
1,0,1,p411360
4,2,2,p411360
4,1,3,p411360
2,2,0,p411360
5,2,3,p411360
2,0,2,p411360
3,0,3,p411360
9,1,8,p411360
17,5,12,p411360
21,4,17,p411360
2,0,2,p411360
1,0,1,p411360
10,0,10,p411360
4,0,4,p411360
4,0,4,p411360
16,11,5,p411360
3,0,3,p411360
4,1,3,p411360
1,0,1,p411360
3,0,3,p411360
11,2,9,p411360
2,0,2,p411360
1,0,1,p411360
2,1,1,p411360
1,0,1,p411360
1,0,1,p411360
1,0,1,p411360
2,0,2,p411360
3,0,3,p411360
1,0,1,p411360
1,0,1,p411360
12,4,8,p411360
1,0,1,p411360
24,4,20,p411360
18,2,16,p411360
4,0,4,p411360
2,1,1,p411360
2,1,1,p411360
3,0,3,p411360
8,1,7,p411360
10,1,9,p411360
9,1,8,p411360
8,3,5,p411360
4,1,3,p411360
6,0,6,p411360
2,1,1,p411360
16,3,13,p411360
49,1,48,p411360
2,1,1,p411360
19,18,1,p411360
5,2,3,p411360
15,2,13,p411360
4,0,4,p411360
5,2,3,p411360
15,13,2,p411360
9,1,8,p411360
1,0,1,p480603
2,0,2,p480603
1,1,0,p480603
1,0,1,p480603
2,2,0,p480603
2,0,2,p480603
2,0,2,p480603
3,0,3,p480603
2,0,2,p480603
3,1,2,p480603
8,1,7,p480603
5,0,5,p480603
4,0,4,p480603
2,0,2,p480603
2,0,2,p480603
1,0,1,p480603
3,0,3,p480603
1,0,1,p480603
1,0,1,p480603
6,4,2,p480603
4,0,4,p480603
1,0,1,p480603
2,1,1,p480603
3,1,2,p480603
6,4,2,p480603
3,2,1,p480603
3,1,2,p480603
1,0,1,p480603
5,0,5,p480603
2,0,2,p480603
1,0,1,p480603
2,1,1,p480603
9,1,8,p480603
1,1,0,p480603
1,1,0,p480603
1,0,1,p480603
4,1,3,p480603
11,3,8,p480603
1,0,1,p480603
1,1,0,p480603
2,0,2,p480603
9,0,9,p480603
2,0,2,p480603
5,2,3,p480603
1,0,1,p480603
1,0,1,p480603
1,0,1,p480603
1,0,1,p480603
1,0,1,p480603
1,0,1,p480603
2,0,2,p480603
1,1,0,p480603
2,0,2,p480603
1,0,1,p480603
7,3,4,p480603
1,0,1,p480603
20,2,18,p480603
1,0,1,p469513
1,1,0,p469513
4,1,3,p469513
1,1,0,p469513
13,6,7,p469513
9,2,7,p469513
1,0,1,p469513
17,10,7,p469513
7,1,6,p469513
6,0,6,p469513
3,0,3,p469513
4,0,4,p469513
7,0,7,p469513
10,6,4,p469513
4,1,3,p469513
1,0,1,p469513
2,1,1,p469513
3,1,2,p469513
1,1,0,p469513
2,0,2,p469513
5,1,4,p469513
2,0,2,p469513
9,2,7,p469513
2,0,2,p469513
2,1,1,p469513
2,0,2,p469513
1,1,0,p469513
1,0,1,p469513
5,0,5,p469513
3,1,2,p469513
2,1,1,p469513
1,0,1,p469513
1,0,1,p469513
1,1,0,p469513
3,1,2,p469513
4,0,4,p469513
2,0,2,p469513
3,1,2,p469513
13,6,7,p469513
9,4,5,p469513
2,1,1,p469513
1,0,1,p469513
9,2,7,p469513
6,1,5,p469513
4,1,3,p469513
11,0,11,p469513
2,0,2,p469513
6,0,6,p469513
7,0,7,p469513
93,52,41,p469513
18,8,10,p469513
5,0,5,p469513
3,2,1,p469513
8,0,8,p469513
5,0,5,p469513
3,0,3,p469513
6,0,6,p469513
2,0,2,p469513
3,0,3,p469513
5,0,5,p469513
24,10,14,p469513
13,2,11,p469513
27,9,18,p469513
5,0,5,p469513
3,0,3,p469513
7,1,6,p469513
7,0,7,p469513
12,0,12,p469513
3,2,1,p469513
9,1,8,p469513
1,0,1,p476893
1,0,1,p476893
1,0,1,p476893
1,0,1,p476893
1,0,1,p476893
1,0,1,p476893
1,0,1,p476893
1,0,1,p476893
3,1,2,p476893
2,1,1,p476893
1,0,1,p476893
1,0,1,p440485
1,1,0,p440485
1,0,1,p440485
4,3,1,p440485
8,3,5,p440485
4,2,2,p440485
4,1,3,p440485
4,3,1,p440485
1,1,0,p440485
1,1,0,p440485
2,1,1,p440485
3,2,1,p440485
3,2,1,p440485
16,14,2,p440485
3,2,1,p440485
7,1,6,p440485
6,0,6,p440485
5,2,3,p440485
9,0,9,p440485
7,1,6,p440485
6,0,6,p440485
5,0,5,p440485
1,1,0,p440485
3,0,3,p440485
4,0,4,p440485
6,4,2,p440485
1,0,1,p440485
2,0,2,p440485
21,7,14,p440485
5,2,3,p440485
9,0,9,p440485
8,6,2,p440485
5,1,4,p440485
36,10,26,p440485
16,1,15,p440485
9,3,6,p440485
10,5,5,p440485
14,13,1,p440485
4,0,4,p440485
1,1,0,p440485
9,3,6,p440485
5,4,1,p440485
3,1,2,p440485
6,0,6,p440485
2,0,2,p440485
2,1,1,p440485
5,2,3,p440485
1,0,1,p440485
1,0,1,p440485
3,1,2,p440485
102,11,91,p440485
1,0,1,p440485
5,0,5,p440485
8,5,3,p440485
7,1,6,p440485
2,0,2,p440485
21,2,19,p440485
1,0,1,p440485
13,0,13,p440485
7,0,7,p440485
15,3,12,p440485
19,8,11,p440485
24,0,24,p440485
2,0,2,p501316
1,0,1,p501316
3,0,3,p501316
1,0,1,p501316
3,0,3,p501316
1,0,1,p501316
1,0,1,p501316
1,0,1,p501316
1,0,1,p501316
1,0,1,p501316
5,2,3,p501316
1,0,1,p501316
1,0,1,p501316
1,0,1,p501316
1,0,1,p501316
1,0,1,p501316
3,1,2,p437960
7,2,5,p437960
4,1,3,p437960
33,18,15,p437960
5,0,5,p437960
4,3,1,p437960
5,1,4,p437960
6,4,2,p437960
5,1,4,p437960
4,0,4,p437960
4,0,4,p437960
7,2,5,p437960
7,0,7,p437960
6,3,3,p437960
11,5,6,p437960
6,0,6,p437960
2,0,2,p437960
1,1,0,p437960
3,1,2,p437960
1,1,0,p437960
4,2,2,p437960
5,0,5,p437960
11,0,11,p437960
5,0,5,p437960
3,0,3,p437960
3,1,2,p437960
2,0,2,p437960
7,2,5,p437960
14,1,13,p437960
16,0,16,p437960
4,1,3,p437960
23,2,21,p437960
6,1,5,p437960
16,2,14,p437960
8,0,8,p437960
6,0,6,p437960
3,0,3,p437960
4,0,4,p437960
2,0,2,p437960
8,0,8,p437960
2,0,2,p437960
5,1,4,p437960
3,1,2,p437960
2,0,2,p437960
5,0,5,p437960
2,0,2,p437960
3,1,2,p437960
3,0,3,p437960
6,3,3,p437960
7,1,6,p437960
5,0,5,p437960
6,0,6,p437960
3,0,3,p437960
15,3,12,p437960
7,3,4,p437960
6,1,5,p437960
17,6,11,p437960
5,0,5,p437960
3,1,2,p437960
4,1,3,p437960
9,0,9,p437960
5,0,5,p437960
12,5,7,p437960
11,2,9,p437960
73,4,69,p437960
75,4,71,p437960
1,0,1,p476674
2,0,2,p476674
1,0,1,p476674
1,0,1,p476674
4,3,1,p476674
5,1,4,p476674
2,1,1,p476674
4,2,2,p476674
3,2,1,p476674
1,1,0,p476674
1,1,0,p476674
2,2,0,p476674
2,2,0,p476674
1,1,0,p476674
3,1,2,p476674
1,1,0,p476674
1,1,0,p476674
1,1,0,p476674
2,2,0,p476674
1,1,0,p476674
1,1,0,p476674
1,1,0,p476674
3,2,1,p476674
2,1,1,p476674
1,1,0,p476674
1,1,0,p476674
1,1,0,p476674
1,1,0,p476674
1,1,0,p476674
1,0,1,p476674
1,1,0,p476674
4,2,2,p476674
2,1,1,p476674
1,0,1,p480444
2,0,2,p480444
4,1,3,p480444
3,0,3,p480444
1,1,0,p480444
8,3,5,p480444
1,0,1,p480444
12,0,12,p480444
7,1,6,p480444
18,2,16,p480444
1,0,1,p480444
1,0,1,p480444
4,4,0,p480444
6,1,5,p480444
3,2,1,p480444
5,0,5,p480444
2,0,2,p480444
8,2,6,p480444
6,3,3,p480444
1,1,0,p480444
3,2,1,p480444
1,0,1,p480444
3,0,3,p480444
17,7,10,p480444
6,5,1,p480444
7,2,5,p480444
14,8,6,p480444
5,0,5,p480444
4,1,3,p480444
3,1,2,p480444
11,1,10,p480444
12,1,11,p480444
19,3,16,p480444
19,3,16,p480444
7,1,6,p480444
8,0,8,p480444
25,5,20,p480444
17,2,15,p480444
14,4,10,p480444
3,0,3,p480444
3,0,3,p480444
10,8,2,p480444
7,0,7,p480444
8,3,5,p480444
17,6,11,p480444
7,2,5,p480444
6,0,6,p480444
4,1,3,p480444
26,1,25,p480444
9,0,9,p480444
2,0,2,p480444
6,0,6,p480444
15,6,9,p480444
2,0,2,p480444
6,1,5,p480444
8,0,8,p480444
9,6,3,p480444
15,1,14,p480444
10,0,10,p480444
35,7,28,p480444
19,0,19,p480444
9,1,8,p480444
12,2,10,p480444
23,3,20,p480444
15,0,15,p480444
53,34,19,p480444
51,19,32,p480444
1,1,0,p469087
2,0,2,p469087
3,1,2,p469087
19,5,14,p469087
3,0,3,p469087
5,2,3,p469087
20,0,20,p469087
20,2,18,p469087
11,4,7,p469087
4,1,3,p469087
10,4,6,p469087
18,3,15,p469087
25,1,24,p469087
38,2,36,p469087
32,12,20,p469087
35,6,29,p469087
23,13,10,p469087
21,9,12,p469087
10,1,9,p469087
37,6,31,p469087
30,10,20,p469087
12,2,10,p469087
35,9,26,p469087
7,1,6,p469087
15,9,6,p469087
9,1,8,p469087
7,2,5,p469087
11,2,9,p469087
6,2,4,p469087
4,2,2,p469087
13,6,7,p469087
11,2,9,p469087
22,2,20,p469087
5,0,5,p469087
5,0,5,p469087
9,1,8,p469087
9,6,3,p469087
4,1,3,p469087
6,1,5,p469087
5,0,5,p469087
7,2,5,p469087
5,0,5,p469087
6,0,6,p469087
5,1,4,p469087
12,2,10,p469087
27,5,22,p469087
24,6,18,p469087
15,1,14,p469087
39,8,31,p469087
22,6,16,p469087
18,3,15,p469087
10,0,10,p469087
19,0,19,p469087
13,0,13,p469087
21,7,14,p469087
15,3,12,p469087
25,2,23,p469087
44,7,37,p469087
3,0,3,p469087
11,1,10,p469087
7,2,5,p469087
17,3,14,p469087
20,1,19,p469087
78,34,44,p469087
48,12,36,p469087
31,3,28,p469087
68,3,65,p469087
93,10,83,p469087
230,78,152,p469087
3,1,2,p397625
39,20,19,p397625
1,0,1,p397625
10,7,3,p397625
8,2,6,p397625
21,1,20,p397625
8,3,5,p397625
7,2,5,p397625
4,0,4,p397625
4,1,3,p397625
11,1,10,p397625
3,0,3,p397625
3,0,3,p397625
13,6,7,p397625
2,0,2,p397625
1,0,1,p397625
2,0,2,p397625
4,0,4,p397625
3,1,2,p397625
2,0,2,p397625
5,0,5,p397625
1,0,1,p397625
1,0,1,p397625
1,0,1,p397625
1,0,1,p397625
3,0,3,p397625
1,0,1,p397625
2,1,1,p397625
1,0,1,p397625
1,1,0,p397625
3,1,2,p397625
3,0,3,p397625
5,0,5,p397625
3,0,3,p397625
2,0,2,p397625
13,0,13,p397625
5,0,5,p397625
10,8,2,p397625
29,2,27,p397625
10,3,7,p397625
2,0,2,p397625
1,0,1,p397625
3,2,1,p397625
4,0,4,p397625
11,0,11,p397625
4,1,3,p397625
1,0,1,p397625
6,0,6,p397625
20,1,19,p397625
3,1,2,p397625
9,4,5,p397625
10,1,9,p397625
15,1,14,p397625
3,1,2,p447783
4,0,4,p447783
5,0,5,p447783
5,1,4,p447783
9,2,7,p447783
5,2,3,p447783
29,2,27,p447783
15,1,14,p447783
9,2,7,p447783
4,2,2,p447783
16,9,7,p447783
7,1,6,p447783
4,1,3,p447783
9,4,5,p447783
2,0,2,p447783
5,1,4,p447783
10,0,10,p447783
15,6,9,p447783
7,3,4,p447783
12,2,10,p447783
4,0,4,p447783
22,5,17,p447783
6,1,5,p447783
7,1,6,p447783
15,3,12,p447783
14,3,11,p447783
7,1,6,p447783
11,2,9,p447783
9,1,8,p447783
31,6,25,p447783
10,2,8,p447783
7,1,6,p447783
5,1,4,p447783
7,1,6,p447783
4,0,4,p447783
1,0,1,p447783
17,6,11,p447783
1,0,1,p447783
6,0,6,p447783
1,0,1,p447783
8,1,7,p447783
1,0,1,p447783
2,1,1,p447783
3,1,2,p447783
5,0,5,p447783
8,3,5,p447783
2,0,2,p447783
8,0,8,p447783
9,0,9,p447783
5,0,5,p447783
15,4,11,p447783
10,2,8,p447783
14,4,10,p447783
15,14,1,p447783
30,10,20,p447783
3,1,2,p447783
4,0,4,p447783
6,0,6,p447783
4,0,4,p447783
4,2,2,p447783
4,0,4,p447783
3,0,3,p447783
17,4,13,p447783
18,3,15,p447783
9,0,9,p447783
4,2,2,p447783
22,5,17,p447783
13,1,12,p447783
10,0,10,p447783
3,0,3,p232920
6,3,3,p232920
29,2,27,p232920
2,0,2,p232920
2,2,0,p232920
28,4,24,p232920
11,0,11,p232920
10,0,10,p232920
10,3,7,p232920
4,0,4,p232920
26,0,26,p232920
10,1,9,p232920
44,8,36,p232920
18,0,18,p232920
8,0,8,p232920
5,0,5,p232920
8,2,6,p232920
5,1,4,p232920
13,8,5,p232920
6,1,5,p232920
10,1,9,p232920
9,7,2,p232920
29,5,24,p232920
9,1,8,p232920
6,1,5,p232920
5,2,3,p232920
5,2,3,p232920
3,0,3,p232920
3,2,1,p232920
2,1,1,p232920
2,0,2,p232920
10,4,6,p232920
1,0,1,p232920
4,3,1,p232920
3,1,2,p232920
6,2,4,p232920
5,2,3,p232920
8,0,8,p232920
9,2,7,p232920
5,1,4,p232920
1,1,0,p232920
1,0,1,p232920
8,0,8,p232920
2,2,0,p232920
16,0,16,p232920
3,0,3,p232920
2,1,1,p232920
20,1,19,p232920
4,1,3,p232920
3,0,3,p232920
3,1,2,p232920
3,1,2,p232920
4,1,3,p232920
2,0,2,p232920
28,1,27,p232920
3,1,2,p232920
4,0,4,p232920
13,1,12,p232920
1,1,0,p448562
2,0,2,p448562
9,1,8,p448562
7,2,5,p448562
8,0,8,p448562
2,0,2,p448562
9,0,9,p448562
4,1,3,p448562
5,0,5,p448562
1,0,1,p448562
4,0,4,p448562
7,0,7,p448562
1,0,1,p448562
4,0,4,p448562
11,1,10,p448562
10,1,9,p448562
8,3,5,p448562
6,2,4,p448562
9,0,9,p448562
4,1,3,p448562
12,4,8,p448562
7,1,6,p448562
11,4,7,p448562
6,3,3,p448562
4,2,2,p448562
5,1,4,p448562
2,0,2,p448562
5,0,5,p448562
4,0,4,p448562
2,0,2,p448562
3,1,2,p448562
6,0,6,p448562
5,0,5,p448562
10,0,10,p448562
8,0,8,p448562
10,2,8,p448562
7,0,7,p448562
1,0,1,p448562
6,0,6,p448562
9,1,8,p448562
2,0,2,p448562
11,5,6,p448562
6,0,6,p448562
7,0,7,p448562
2,1,1,p448562
3,2,1,p448562
3,0,3,p448562
9,0,9,p448562
13,0,13,p448562
4,3,1,p448562
9,2,7,p448562
4,1,3,p448562
4,0,4,p448562
11,1,10,p448562
2,0,2,p448562
2,0,2,p448562
4,0,4,p448562
2,1,1,p448562
5,0,5,p448562
6,0,6,p448562
24,15,9,p448562
10,0,10,p448562
4,0,4,p448562
10,0,10,p448562
10,0,10,p448562
9,0,9,p448562
1,0,1,p448710
4,0,4,p448710
3,0,3,p448710
1,0,1,p448710
